testID,distanceTB1Away,distanceTB2Away
MODELFILE08_Test_019_29_05_2025_08_14_34,2.815191236130252,1.8321464813188544
MODELFILE08_Test_020_29_05_2025_08_14_34,2.5412690835090954,2.0220529256042448
MODELFILE08_Test_031_29_05_2025_08_14_34,1.9205100575556424,1.1138480432968614
MODELFILE08_Test_039_29_05_2025_09_05_37,2.64750394307006,2.9757820064778184
MODELFILE08_Test_041_29_05_2025_09_05_37,2.1865865623608784,1.6483033712758468
MODELFILE08_Test_042_29_05_2025_09_05_37,1.5342833144493868,1.379399467642599
MODELFILE08_Test_048_29_05_2025_09_05_37,2.9092673612003965,1.4544050126274697
MODELFILE08_Test_050_29_05_2025_09_05_37,0.7653673950727713,2.569430642300373
MODELFILE08_Test_052_29_05_2025_09_05_37,0.6199386604661973,1.1760670118830043
MODELFILE08_Test_056_29_05_2025_09_05_37,1.8053029948074333,0.012609328194293
MODELFILE08_Test_057_29_05_2025_09_05_37,1.220330273020538,2.3654699290185115
MODELFILE08_Test_072_29_05_2025_09_55_00,1.8620237351999576,1.499442982378387
MODELFILE08_Test_092_29_05_2025_09_55_00,2.857182978359881,0.0481642142200988
MODELFILE08_Test_095_29_05_2025_09_55_00,2.577439757994304,2.559590338970174
MODELFILE08_Test_100_29_05_2025_10_46_04,1.958838786152172,3.5401101685371765
MODELFILE08_Test_101_29_05_2025_10_46_04,1.600227989686675,2.897002087716354
MODELFILE08_Test_109_29_05_2025_10_46_04,0.0346539429807567,3.0148479276932463
MODELFILE08_Test_119_29_05_2025_10_46_04,3.021276401476995,2.9555594287451217
MODELFILE08_Test_147_29_05_2025_11_37_21,1.093591625549099,0.026755871822725
MODELFILE08_Test_153_29_05_2025_11_37_21,3.078552614173991,1.8381719376177703
MODELFILE08_Test_166_29_05_2025_12_28_39,1.3229117279021292,2.354103292361021
MODELFILE08_Test_168_29_05_2025_12_28_39,0.0589187088633648,0.0744854941484476
MODELFILE08_Test_169_29_05_2025_12_28_39,0.0228750062003322,2.419843543149366
MODELFILE08_Test_173_29_05_2025_12_28_39,0.4860077013948985,0.0238988747733675
MODELFILE08_Test_178_29_05_2025_12_28_39,1.6070709443366946,3.8345473409302615
MODELFILE08_Test_182_29_05_2025_12_28_39,0.5723105551368691,0.0514899346349657
MODELFILE08_Test_183_29_05_2025_12_28_39,2.554596010071584,0.047613753406305
MODELFILE08_Test_195_29_05_2025_13_19_58,0.2156728867254487,3.340925546527879
MODELFILE08_Test_204_29_05_2025_13_19_58,1.972619819806001,3.5185410898537204
MODELFILE08_Test_206_29_05_2025_13_19_58,0.6278305364185462,2.136197685513737
MODELFILE08_Test_229_29_05_2025_14_08_59,2.0964983397872987,1.83943704719862
MODELFILE08_Test_243_29_05_2025_14_08_59,1.949329401067145,1.7884993033787568
MODELFILE09_Test_005_29_05_2025_15_00_26,0.1943254482328423,1.7244049303165898
MODELFILE09_Test_015_29_05_2025_15_00_26,2.0154813823885545,1.428057763985487
MODELFILE09_Test_019_29_05_2025_15_00_26,2.9021449637761525,1.0052863459482086
MODELFILE09_Test_031_29_05_2025_15_00_26,1.125821834009661,1.1312949855712344
MODELFILE09_Test_092_29_05_2025_16_50_21,3.124521310675666,0.0779331653368165
MODELFILE09_Test_109_29_05_2025_17_37_26,2.882197093025507,0.2161221415541976
MODELFILE09_Test_110_29_05_2025_17_37_26,0.0898772624362071,1.9873407527446807
MODELFILE09_Test_112_29_05_2025_17_37_26,2.7159383475214973,1.5294287371894473
MODELFILE09_Test_128_29_05_2025_17_37_26,1.841692579281484,0.992573327792964
MODELFILE09_Test_140_29_05_2025_18_28_32,1.7152108456240784,0.2247516680139729
MODELFILE09_Test_144_29_05_2025_18_28_32,3.112578273314364,0.0261714146736012
MODELFILE09_Test_148_29_05_2025_18_28_32,1.3600625831445026,0.992669849210136
MODELFILE09_Test_154_29_05_2025_18_28_32,1.8056899949742928,1.8121671151226768
MODELFILE09_Test_158_29_05_2025_18_28_32,2.8652991473167795,0.963153497805745
MODELFILE09_Test_167_29_05_2025_19_18_59,1.862850748293775,0.1122137757990075
MODELFILE09_Test_183_29_05_2025_19_18_59,2.573063321237103,1.915708221616289
MODELFILE09_Test_191_29_05_2025_19_18_59,0.4536984115347939,0.0787226087402393
MODELFILE09_Test_194_29_05_2025_20_08_47,0.4895116950212099,3.535610226702823
MODELFILE09_Test_196_29_05_2025_20_08_47,3.127674680152269,2.738710774140552
MODELFILE09_Test_210_29_05_2025_20_08_47,0.136690412784221,0.4163051313702393
MODELFILE09_Test_213_29_05_2025_20_08_47,2.8481161834333544,1.5648016136029546
MODELFILE09_Test_216_29_05_2025_20_08_47,2.555462211012181,0.0877076499260472
MODELFILE09_Test_230_29_05_2025_20_58_37,3.0615970310274787,3.599130818390695
MODELFILE09_Test_234_29_05_2025_20_58_37,0.7508430503130321,1.510130437991236
MODELFILE09_Test_235_29_05_2025_20_58_37,0.2829438572564601,0.0439062811794986
MODELFILE09_Test_245_29_05_2025_20_58_37,2.492578782554592,1.9377177662468108
MODELFILE09_Test_246_29_05_2025_20_58_37,2.4218627456479047,3.677440132992364
MODELFILE10_Test_025_29_05_2025_21_50_17,2.778133371436962,3.741971316229031
MODELFILE10_Test_034_29_05_2025_22_40_30,0.461030952090705,1.8671412476166185
MODELFILE10_Test_038_29_05_2025_22_40_30,2.64234987134314,1.6478266435182518
MODELFILE10_Test_040_29_05_2025_22_40_30,2.069551069241095,1.2129317436788976
MODELFILE10_Test_047_29_05_2025_22_40_30,0.3172726634316117,0.8242655089243669
MODELFILE10_Test_055_29_05_2025_22_40_30,2.071215823208366,1.0710319641777637
MODELFILE10_Test_056_29_05_2025_22_40_30,2.859001911883248,0.6301102560226807
MODELFILE10_Test_060_29_05_2025_22_40_30,1.0372133683850535,1.4539504500570035
MODELFILE10_Test_081_29_05_2025_23_32_13,0.1606737606539587,0.0443609324737759
MODELFILE10_Test_082_29_05_2025_23_32_13,0.0758318671018688,2.271603108713055
MODELFILE10_Test_084_29_05_2025_23_32_13,3.0781028757520894,1.7359672073878474
MODELFILE10_Test_092_29_05_2025_23_32_13,2.857565434437918,0.0568953029048344
MODELFILE10_Test_104_30_05_2025_00_22_27,1.158297540627801,2.629697889899329
MODELFILE10_Test_105_30_05_2025_00_22_27,3.1008892585582344,0.0270935701784041
